title,website,phone,address
Escuela De Baile,,,"Ote 91 2933, Mártires de Río Blanco, Gustavo A. Madero, 07880 Ciudad de México, CDMX, México"
ESCUELA PRIMARIA Virgilio Uribe,,+52 55 5634 1796,"Calz. San Juanico 100, San Juanico Nextipac, Iztapalapa, 09400 Ciudad de México, CDMX, México"
"Escuela Primaria ""Manuel Ávila Camacho""",,+52 55 5551 6938,"Nte. 82 5825, Gertrudis Sánchez II Secc, Gustavo A. Madero, 07839 Ciudad de México, CDMX, México"
"Escuela Primaria ""Jesús González Ortega""",,+52 55 3601 7175,"C. Elisa 74, Nativitas, Benito Juárez, 03500 Ciudad de México, CDMX, México"
Escuela Primaria Antonio García Cubas,,+52 55 5579 0339,"Calz. de la Viga 865, Santiago Sur, Iztacalco, 08240 Ciudad de México, CDMX, México"
Escuela Renacimiento,http://www.escuelarenacimiento.edu.mx/,+52 55 5571 7914,"C. Ote. 170 340, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México"
Jonas Edward Salk,,+52 55 2124 4965,"5 de Febrero 1056, Niños Héroes, Benito Juárez, 03440 Ciudad de México, CDMX, México"
Escuela Primaria 7 de Julio,,+52 55 5702 5299,"Tercera Cda. San Antonio Tomatlán 23, 7 de Julio, Venustiano Carranza, 15280 Ciudad de México, CDMX, México"
Colegio 20 de Noviembre,,+52 55 5789 0480,"Eduardo Molina 267, 20 de Noviembre, Venustiano Carranza, 15300 Ciudad de México, CDMX, México"
Escuela Primaria Maestro Manuel Cerna Castelazo,,+52 55 5633 5520,"Playa Mocambo 400, Santiago Sur, Iztacalco, 08830 Ciudad de México, CDMX, México"
"Escuela Primaria ""Heroes de El Carrizal""",https://sites.google.com/aefcm.gob.mx/heroesdeelcarrizal,+52 55 5579 5393,"Av. de las Americas, Moderna, Benito Juárez, 03510 Ciudad de México, CDMX, México"
Dirección Operativa de Educación Secundaria N° 4,,+52 55 5657 1271,"Plaza Benito Juárez Sn, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México"
CENTRO ESCOLAR FRANCISCO I MADERO,,+52 55 5657 1113,"Eje 4 Sur (Av. Plutarco Elías Calles) 710, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, México"
Escuela Primaria Maestro Federico Álvarez,,+52 55 5579 6329,"Eje Central Lázaro Cárdenas 720, Miguel Alemán, Benito Juárez, 03410 Ciudad de México, CDMX, México"
Escuela Telesecundaria N° 89,http://www.sep.gob.mx/,+52 55 5145 3276,"Canal de Tezontle 157, Jardines Tecma, Iztacalco, 06700 Ciudad de México, CDMX, México"
Escuela Primaria Manuel Buendía,,+52 55 5579 8240,"Av. Santiago 2, Maestros de Iztacalco, Iztacalco, 08220 Ciudad de México, CDMX, México"
Escuela Primaria Plutarco Elías Calles,,+52 55 5579 1439,"Av. Pdte. Plutarco Elías Calles 972, Reforma Iztaccihuatl Nte., Iztacalco, 08810 Ciudad de México, CDMX, México"
EL COLE MONTESSORI,http://www.elcole.edu.mx/,+52 55 5596 9086,"Fábrica de Armas 18, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
Prepa Anáhuac México campus Cumbres,https://prepaanahuac.mx/campus/mexico/cumbres,+52 55 5570 0513,"Loma del Recuerdo 50, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México"
Escuela Celestial de Artes Marciales de los Caballeros del Zodiaco,http://cosmicfighting.atspace.com/update.html,+52 55 1241 1893,"16 de Diciembre MZ5 LT25, Granjas Navidad, Cuajimalpa de Morelos, 05210 Ciudad de México, CDMX, México"
Jardín de Niños Yolopatli,,+52 55 5570 0812,"Av. Jalalpa Nte., Santa Fe, Jalalpa el Grande 1er Reacomodo, Álvaro Obregón, 01290 Ciudad de México, CDMX, México"
Jardín de Niños María Evelia Monterrubio Sáenz,,+52 55 5570 0019,"Av Gustavo Díaz Ordaz Mz6-Lt2, Jalalpa, Álvaro Obregón, 01296 Ciudad de México, CDMX, México"
"Escuela Primaria ""Manuel M. Ponce""",,+52 55 2643 6723,"Calz. del Peñón 139, Azteca, Venustiano Carranza, 15320 Ciudad de México, CDMX, México"
Escuela de Sordomudos,,+52 55 5702 3823,"Hortelanos 102, Arropados, int 1, Morelos, Venustiano Carranza, 15270 CDMX, México"
COMUNIDAD MONTESORI BOSQUES,https://www.comunidadmontessoribosques.com/,+52 55 2224 1602,"Misiles 1340, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
MATERNAL KINDER & PRE-FIRST CENTRO EDUCATIVO NAVIDAD,,+52 55 5815 0595,"Av. Pastores 98, Granjas Navidad, Cuajimalpa de Morelos, 05219 Ciudad de México, CDMX, México"
Escuela Primaria de Participacion Social No. 4,http://miescuelaeps4.wordpress.com/,+52 55 2124 0942,"C. Plomo 100, Valle Gómez, Venustiano Carranza, 15210 Ciudad de México, CDMX, México"
Colegio Hebreo Monte Sinaí A.C.,http://www.chms.edu.mx/,+52 55 5081 6230,"Av. loma de la Palma 133, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05109 Ciudad de México, CDMX, México"
CUMBRES INTERNATIONAL SCHOOL MÉXICO,http://www.cumbresmexico.com/,+52 55 5570 6120,"Loma del Recuerdo 50, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México"
Escuela Primaria Jose Clemente Orozco,,+52 55 5551 6893,"Nte 94 4345, La Malinche, Gustavo A. Madero, 07899 Ciudad de México, CDMX, México"
Escuela Comodora,,+52 55 5399 4762,"Río de la Republica S/n, Centro Histórico de la Cdad. de México, Centro, Miguel Hidalgo, 11230 Ciudad de México, CDMX, México"
Autoschoollomas,http://autoschoollomas.com/,+52 55 5251 9406,"56, Cuajimalpa De Morelos, Av. Stim, Lomas del Chamizal, 05129 Ciudad de México, CDMX, México"
Escuela Primaria Ignacio Allende,,+52 55 5512 3465,"C. Plomo 113, Valle Gómez, Venustiano Carranza, 15210 Ciudad de México, CDMX, México"
Centro de Atención Múltiple 23,,+52 55 5813 4409,"Huizachito, Cuajimalpa de Morelos, 05249 Ciudad de México, CDMX, México"
Lo mío es la foto,https://lomioeslafoto.com/,+52 55 1011 3103,"Fernando Espinosa Gutiérrez 55-Suite 1309, Santa Fe, Santas Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
ESCUELA PRIMARIA LIBERTADORES DE MÉXICO,,+52 55 5760 3250,"Norte 82, Ote 91 Y, Nueva Tenochtitlan, Gustavo A. Madero, 07890 Ciudad de México, CDMX, México"
Alegro Montessori,,+52 55 5257 3806,"Navío 7, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
Jardín de Niños Andres Quintana Roo,,,"Puerto Benito Juárez 15, Piloto Adolfo López Mateos, Álvaro Obregón, 01298 Ciudad de México, CDMX, México"
Escuela Primaria Anahuaxóchitl,,,"C. Nte. 35 15, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México"
Escuela TAMAITI Lima Lama,,+52 55 2003 7684,"Gral. Félix Gómez 167, 1ro de Mayo, Venustiano Carranza, 15440 Ciudad de México, CDMX, México"
"Escuela Primaria ""Mao Tse Tung""",,+52 55 5654 3159,"Santos Degollado 16, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, México"
Escuela Leonardo Bravo,,+52 55 5517 0392,"Calz. de los Misterios 227, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 186 ""Rafael Molina Betancourt""",,,"Juan de Dios Narváez, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, México"
Colegio Olamí ORT,https://www.olamiort.edu.mx/,+52 55 5570 1092,"Loma del Recuerdo 44, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México"
Escuela Primaria Estado de Yucatan,,+52 55 5526 8691,"González Bocanegra 10, Guerrero, Cuauhtémoc, 06300 Ciudad de México, CDMX, México"
"Escuela Primaria ""REPÚBLICA COSTA DE MARFIL""",,,"And. 6, Los Picos de Iztacalco II A, Iztacalco, 08760 Ciudad de México, CDMX, México"
Escuela Secundaria Matutina Para Trabajadores,,+52 55 5702 0183,"Pl. Torres Quintero 40, Centro, Cuauhtémoc, 06020 Ciudad de México, CDMX, México"
Colegio Franco Inglés A.C.,http://www.colegiofrancoingles.edu.mx/,+52 55 5253 1560,"Antiguo Camino a Tecamachalco 686 Col Del, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, México"
Escuela Primaria “Pedro Maria Anaya”,,,"Ing. Pascual O. Rubio, San Simón, Benito Juárez, 03660 Ciudad de México, CDMX, México"
Escuela Telesecundaria N° 91,,+52 55 5704 6841,"Vidal Alcocer 112, Centro, Cuauhtémoc, 15940 Ciudad de México, CDMX, México"
Escuela de Cultura Popular,,+52 55 5782 4090,"Calle Héctor Berlioz 156, Ex Hipódromo de Peralvillo, Cuauhtémoc, 06250 Cuauhtémoc, CDMX, México"
Escuela Primaria,,,"Ote 108 1957-1961, Tlacotal Ramos Millán, Iztacalco, 08720 Ciudad de México, CDMX, México"
"Escuela Secundaria General 90 ""Ing. Juan Guillermo Villasana""",http://www.secundaria90tm.mex.tl/,+52 55 5784 1087,"C. Ote. 158 S/N, Moctezuma 2da Secc, Venustiano Carranza, 15530 Ciudad de México, CDMX, México"
"Escuela Primaria ""Mexicanas Ilustres""",,+52 55 5696 2266,"Manuel Acuña 225, San Francisco Xilcantongo, Iztacalco, 08230 Ciudad de México, CDMX, México"
"Escuela Primaria ""Himno Nacional Mexicano""",,+52 55 3719 2747,"Fiscales 23, Amp el Sifón, Iztapalapa, 09400 Ciudad de México, CDMX, México"
"Escuela Primaria ""Mtro. Luis Chávez Orozco""",,+52 55 5649 9408,"Sur 163, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México"
Escuela Clases D,,,"Nte. 60 5212, Tablas de San Agustín, Gustavo A. Madero, 07860 Ciudad de México, CDMX, México"
Escuela Primaria Roberto Koch,,+52 55 5649 3696,"Segunda Cerrada de Roberto Coch 35, Juventino Rosas, Iztacalco, 07150 Ciudad de México, CDMX, México"
ESCUELA MAESTROMARIO DELA CUEVA,,,"Nte 84-A, Nueva Tenochtitlan, Gustavo A. Madero, 07890 Ciudad de México, CDMX, México"
Telesecundaria No. 61,,+52 55 5649 8930,"Sur 147 1416, Amp Ramos Millán, Iztacalco, 08020 Ciudad de México, CDMX, México"
"Escuela Primaria ""Tlilalpacatl""",,,"México, Aculco, Iztapalapa, 09410 Ciudad de México, CDMX, México"
Colegio Libertad,http://colegiolibertad.com.mx/circulares,+52 55 5657 2499,"Sur 113-A 2415, Tlacotal Ramos Millán, Iztacalco, 08720 Ciudad de México, CDMX, México"
Escuela México Nuevo,,+52 55 5579 8807,"Estafetas 51, Postal, Benito Juárez, 03410 Ciudad de México, CDMX, México"
Escuela Primaria General Anaya,https://sites.google.com/aefcm.gob.mx/escuela-primaria-generalanaya,+52 55 5539 0890,"Av Emilio Carranza S/N, Albert, Benito Juárez, 03560 Ciudad de México, CDMX, México"
Suecia,,+52 55 1038 7759,"Retoño 908, El Retoño, Iztapalapa, 09440 Ciudad de México, CDMX, México"
Bet Hayladim,https://bethayladim.edu.mx/,+52 55 5257 2141,"Lomas de Vista Hermosa, #182, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México"
ARNOLD GESELL,,+52 55 5815 7262,"Manzana C Lote 8, Melchor, Fracc Club de Golf Bosques, 05100 Ciudad de México, CDMX, México"
Primaria “Venustiano Carranza”,,,"Galeana 301, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
ESCUELA MILITAR DE MATERIALES DE GUERRA,http://www.sedena.gob.mx/index.php/educacion-militar/planteles-militares/escuela-militar-de-materiales-de-guerra,+52 981 117 3842,"Bandera Nacional, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
"Escuela Primaria ""Thailandia""",,+52 55 5602 2348,"Av. Puerto Mazatlán, Piloto Adolfo López Mateos, Álvaro Obregón, 01290 Ciudad de México, CDMX, México"
"Escuela Secundaria Tecnica N° 100 ""Guillermo Massieu Helguera""",,+52 55 5259 7477,"Av. Jalalpa Nte. s/n, Santa Fe, Jalalpa el Grande 1er Reacomodo, Álvaro Obregón, 01296 Ciudad de México, CDMX, México"
Oaks Leadeship School,https://www.oaksleadershipschool.com/,+52 55 5257 2838,"Secretería de Marina 510, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
Colegio José Vasconcelos,https://www.josevasconceloscolegio.com/,+52 55 5637 6478,"Calle, Puerto de Veracruz No.11, Piloto Adolfo López Mateos, Álvaro Obregón, 01290 CDMX, México"
Instituto Mexicano Regina,,+52 55 3003 3555,"Rivera de Cupia 70, Real de las Lomas, Miguel Hidalgo, 11920 Ciudad de México, CDMX, México"
Oak´s Leadership School Primaria y Secundaria,https://www.oaksleadershipschool.com/,+52 55 5570 7551,"Cda. de Explosivos 17, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
"Instituto Mexicano para la Excelencia Educativa, A.C.",https://www.excelduc.org.mx/,+52 55 5596 7040,"Armada de México 35, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
COLEGIO CULTURAL MEXICANO,http://www.cocume.edu.mx/,+52 55 6364 8287,"Vasco de Quiroga, Santa Fe, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
Escuela Telesecundaria 139,,+52 55 5245 2130,"Fábrica Cartuchos s/n, Cuajimalpa, Lomas del Chamizal, 05129 Ciudad de México, CDMX, México"
"Escuela Primaria ""Maria Carraro viuda de Ambrosi""",,,"Paso del Molino 225, La Mexicana, Álvaro Obregón, 01260 Ciudad de México, CDMX, México"
Escuela Primaria 31 y 32 Vasco de Quiroga,,+52 55 3601 8700,"Progreso 17BIS, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
Colegio Merici,http://www.merici.edu.mx/,+52 55 5570 3183,"Granjas 45, Granjas Palo Alto, Cuajimalpa de Morelos, 05110 Ciudad de México, CDMX, México"
Centro Educativo Santa Fe,,+52 55 1327 8059,"Vasco de Quiroga 1785, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
"Escuela Primaria ""Estado de México""",,,"Mártires de Chicago, 1ro de Mayo, Venustiano Carranza, 15440 Ciudad de México, CDMX, México"
"Escuela Primaria ""Fray Melchor de Talamantes""",,+52 55 5789 6263,"Ca. Ferrocarril de Cintura s/n, Centro, Venustiano Carranza, 15100 Ciudad de México, CDMX, México"
"Escuela Primaria ""Maestro José Heliodoro Bravo""",,,"Av 527 Esquina 5a. 525, San Juan de Aragón 2a Sección, San Juan de Aragón I Secc, Gustavo A. Madero, 07969 Ciudad de México, CDMX, México"
"Escuela Primaria ""Sixto Nieto Rojas""",,,"Calle Nte 84 4541, Nueva Tenochtitlan, Gustavo A. Madero, 07890 Ciudad de México, CDMX, México"
"Escuela Primaria ""Nepal""",,+52 55 5551 2926,"Plaza 3, Avenida 509 S/N, Calz. San Juan de Aragón, Gustavo A. Madero, 07969 Ciudad de México, México"
"Escuela Primaria ""Gral.Gertrudis G. Sánchez""",,+52 55 5771 0219,"Nte 84-A Sn, Gertrudis Sánchez, Gustavo A. Madero, 07830 Ciudad de México, CDMX, México"
Escuela Primaria Sara Manzano,,+52 55 1994 9768,"Cuarta Calle del Carmen 59, Centro Histórico de la Cdad. de México, Centro, Cuauhtémoc, 06000 Ciudad de México, CDMX, México"
Escuela Primaria Siria,,+52 55 5702 7709,"Calle Japón, Romero Rubio, Venustiano Carranza, 15400 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 5 ""Maestro Lauro Aguirre""",http://sec05tm.wixsite.com/mi-escuela,+52 55 5795 3861,"Orfebrería, Michoacana, Venustiano Carranza, 15240 Ciudad de México, CDMX, México"
"Escuela Primaria ""Mártires de Río Blanco""",,,"Av. H. Congreso de la Unión, Siete de Noviembre, Gustavo A. Madero, 07840 Ciudad de México, CDMX, México"
Escuela Primaria Narciso Mendoza,,+52 55 2331 4562,"Cananea 91, Nicolás Bravo, Venustiano Carranza, 15220 Ciudad de México, CDMX, México"
Escuela Primaria Estado de Zacatecas,http://www.sep.gob.mx/,+52 55 5526 6548,"Rivero 29, Tepito, Morelos, Cuauhtémoc, 06200 Ciudad de México, CDMX, México"
Escuela Primaria Alfonso Reyes,http://www.sep.gob.mx/,+52 800 288 6688,"Calle Gral. Gertrudis Sanchez, 1ro de Mayo, Venustiano Carranza, 15440 Ciudad de México, CDMX, México"
PROFR. JACINTO N. CHAGOYA,,+52 55 5583 4392,"Esquina Beethoven, Ricardo Bell 95, Peralvillo, Cuauhtémoc, 06220 Ciudad de México, CDMX, México"
"Escuela Primaria ""Francisco Díaz Covarrubias""",http://sites.google.com/view/casadelasestrellas/,,"Calz. Vallejo 1, Ex Hipódromo de Peralvillo, Cuauhtémoc, 06250 Ciudad de México, CDMX, México"
Escuela Activa,http://www.eactiva.com/,+52 55 5539 7745,"Av Emilio Carranza 359, San Andrés Tetepilco, Iztapalapa, 09440 Ciudad de México, CDMX, México"
Escuela Prof Silio,,,"Cto Interior Avenida Río Churubusco 2317, Bramadero Ramos Millán, Iztacalco, 08000 Ciudad de México, CDMX, México"
Escuela Waldorf de la Ciudad de México,https://www.waldorf.edu.mx/,+52 55 5617 4054,"Av. Amacuzac 226, Santiago Sur, Iztacalco, 04240 Ciudad de México, CDMX, México"
Escuela Niños,,,"Canal de Tezontle, Paseos de Churubusco, Iztacalco, 08040 Ciudad de México, CDMX, México"
Colegio Portales,,+52 55 5539 8688,"Mario Rojas Avendaño 182, San Simón, Benito Juárez, 03660 Ciudad de México, CDMX, México"
Escuelas Institutos y Universidades,,+52 55 5633 7581,"Av Canal de Apatlaco 700, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, México"
Coordinacion General Escuela De Pastoral,,,"08720 de, Ote. 100 2100, Tlacotal Ramos Millán, Iztacalco, Ciudad de México, CDMX, México"
Escuela De Participacion Social Numero 6,,,"Sur 69 No. 3010, Militar Marte, Iztacalco, 08830 Ciudad de México, CDMX, México"
Escuela Candos,,+52 55 5440 4754,"Castilla 146, Álamos, Benito Juárez, 03400 Ciudad de México, CDMX, México"
Escuela Primaria Mariano Riva Palacio,,,"Cuauhtémoc 0, Niños Héroes, Iztacalco, 08220 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 71 ""Narciso Bassols""",http://www.sep.gob.mx/,,"Playa Copacabana 139, Militar Marte, Iztacalco, 08830 Ciudad de México, CDMX, México"
Escuela Naomi,,,"Alemania 94, Independencia, Benito Juárez, 03630 Ciudad de México, CDMX, México"
Escuela se,,,"C. Tizoc 26, Magdalena Atlazolpa, Iztapalapa, 09410 Ciudad de México, CDMX, México"
Escuela De Inglés Know Now,,+52 52353739,"Joaquín G. Granado 17, Campamento 2 de Octubre, Iztacalco, 08930 Ciudad de México, CDMX, México"
ESCUELA PRIMARIA GRAL. ANTONIO ROSALES,,+52 55 5919 1920,"Vasco de Quiroga 1890, Sta Fé, Álvaro Obregón, 01230 Ciudad de México, CDMX, México"
Escuela Anhuar,,,"Chicle 272, Granjas México, Iztacalco, 08400 Ciudad de México, CDMX, México"
CIDE (entrada Prol. Reforma),,,"Prol. P.º de la Reforma 1477, Santa Fe, Paseo de las Lomas, Álvaro Obregón, 01330 Ciudad de México, CDMX, México"
Escuela Itzi,,,"Zacahuitzco, Iztapalapa, 09440 Ciudad de México, CDMX, México"
"Escuela Primaria ""Lic. Álvaro Gálvez y Fuentes""",,+52 55 5657 5883,"Av. Río Churubusco 1606, Juventino Rosas, 08700 Iztacalco, CDMX, México"
ESCUELA PRIMARIA LEONA VICARIO,,,"Esquina Materiales de Guerra, Cda. de Explosivos 7, Lomas del Chamizal, Cuajimalpa de Morelos, 05129 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 77 ""Republica de Panamá""",,+52 55 5257 0015,"Calle Gregorio López, Fuentes S/N, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
Escuela Secundaria Diurna Nº 232 “Vasco de Quiroga”,,+52 55 5259 0498,"Vasco de Quiroga 1562, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
INVESTIGACION EDUCATIVA,,+52 55 5813 7296,"C. Cam. And. Huizachito 91, Huizachito, Cuajimalpa de Morelos, 05249 Ciudad de México, CDMX, México"
Escuela Primaría Plan de Once Años,,+52 55 5633 1791,"Jardín Hidalgo 4, Barrio La Asunción, Iztacalco, 08600 Ciudad de México, CDMX, México"
KINDER VASCO DE QUIROGA,http://jardinvascodequiroga.edu.mx/,,"Cda. de Corregidora 3, Sta Fé, Álvaro Obregón, 01210 Ciudad de México, CDMX, México"
"Escuela Primaria ""Francisco Gabilondo Soler""",,+52 55 5650 1467,"Corales, INFONAVIT Iztacalco, Iztacalco, 08900 Ciudad de México, CDMX, México"
escuela Adr,,,"Carretera Al Olivo, Lomas de Vista Hermosa, Cuajimalpa de Morelos, 05100 Ciudad de México, CDMX, México"
escuela alan,,,"Canal de Ohtenco 170, Santiago Norte, Santiago Sur, Iztacalco, 08240 Ciudad de México, CDMX, México"
Miguel Ángel de Quevedo,,+52 55 9130 8297,"Av. Tecolalco, Tecolalco, Álvaro Obregón, 01250 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 248 ""Calmecac""",http://www.sep.gob.mx/,+52 55 5812 2542,"C. Angeles, Granjas Navidad, Cuajimalpa de Morelos, 05200 Ciudad de México, CDMX, México"
escuela,,+52 55 7553 6599,
"Escuela Primaria ""María Luisa Ross""",,+52 55 5602 1039,"Hacienda de La Flor SN, 2da Amp Presidentes, Álvaro Obregón, 01290 Ciudad de México, CDMX, México"
